Attendance,Test_Score,LMS_Time_Hours,Assignments_Submitted,Forum_Interactions,Study_Hours_Per_Week,Previous_GPA,Final_Result
56,79,50.07546548930472,7,21,17.581714554561454,3.3783672083869303,Good
70,84,62.435,8,10,14.671750733215921,2.6821973656958686,Average
100,36,25.135667953709383,10,9,11.03613372968178,3.1744381276323113,Excellent
100,94,45.689757186794985,6,0,26.145,3.88158412259952,Average
58,86,43.4429906295203,10,14,19.446363671817608,2.6062929521565374,Average
87,94,35.59158722888887,7,2,16.023338576786017,3.0803079191905276,Average
58,82,7.178710076018934,6,15,19.31527973049812,4.0,Average
45,84,11.344265744511706,6,1,7.528373748790884,2.6750382264140473,Good
94,81,20.982790291566246,1,21,26.145,1.7115560464313946,Excellent
97,89,2.2649999999999997,6,16,4.304689402776846,3.4609151786343113,Good
94,36,61.50954470921132,1,21,14.43009092272358,4.0,Good
65,37,42.24921903787745,1,3,11.06063769265372,4.0,Excellent
71,53,34.8869763895962,6,21,10.74031552719347,3.4987339193655727,Excellent
89,67,2.2649999999999997,2,0,9.6454622413538,1.3755,Average
82,78,2.2649999999999997,5,13,6.968641886811499,2.1869660570557192,Average
67,77,35.398318875733175,6,6,23.496139174469256,2.2367171567830253,Poor
45,94,62.435,6,7,3.317572185534736,2.847987899650237,Good
76,95,22.507167932841455,2,7,21.76941327961091,4.0,Average
95,50,51.43377594016603,8,3,18.9444150475299,1.75511382014337,Average
51,75,26.55689080922994,5,1,10.264093805644258,4.0,Average
86,51,36.464350507096206,6,7,17.966869547681057,2.4331419210111758,Average
81,65,57.92997587800912,2,12,12.14440166076214,2.059686703249162,Poor
89,77,29.03681717562928,5,21,4.191958536784869,3.6251862538634367,Good
91,36,22.66526186414478,8,14,4.281109225192813,3.7019990162141867,Good
61,100,61.69541914203062,8,21,19.00262892254218,3.4355734149550967,Average
45,82,36.285111130945424,3,0,18.565242104213343,2.0572063912657277,Average
64,57,55.643925478667725,4,8,15.516515199813037,3.291931008651978,Average
91,100,22.75516473020814,2,17,10.174498540895776,1.800739391270179,Poor
64,62,61.4844304685943,3,14,11.870081891485395,2.030219422920134,Average
61,72,40.50752373227223,1,4,10.730713123740447,2.712289227840442,Poor
45,59,43.49120036919528,5,19,0.9550000000000001,2.0081584636492877,Good
100,100,37.8786140743343,7,7,13.992331273781945,3.826729642738578,Good
90,67,26.083447485523138,3,5,17.881262574443838,2.2429641338263604,Good
89,73,35.41051159467859,5,15,14.045922351941257,2.590333904659076,Excellent
93,96,27.24767764236391,4,11,26.145,1.9496651848334852,Good
85,82,53.206427907996186,8,7,5.005192564288837,3.81202886308059,Good
69,68,31.68232437790474,3,6,7.901293096368121,2.1575476256006194,Average
71,94,7.7357600586958455,3,2,14.597472381444339,3.9134118813409637,Good
66,100,4.349296183822073,3,8,15.531316999707617,3.8420683321372002,Average
100,76,3.4737008740776396,2,20,0.9550000000000001,2.371368004147559,Excellent
85,72,46.88260044717793,7,13,18.557886519830724,2.8332267695739533,Good
65,73,14.12304533490109,5,19,15.569683629808452,2.3444027605851123,Average
83,98,40.9973688546342,5,15,0.9550000000000001,3.334361673180114,Good
55,56,37.97016820435981,9,6,12.491720706523854,2.6155675800537237,Good
100,63,34.24367025608721,9,0,6.658072167986894,2.3990054957679847,Good
61,36,43.558175157752416,1,3,9.653333606447221,2.849260776262264,Average
84,44,38.37245305572219,7,6,2.1927373913684036,1.3755,Average
95,58,2.2649999999999997,6,5,16.985207847723167,2.730761217671372,Average
82,68,29.450161559038023,4,19,26.145,3.435248157313507,Excellent
76,100,43.31190445260751,6,19,15.710557689291052,2.938479852835778,Good
74,81,62.435,1,21,0.9550000000000001,3.728560551840554,Excellent
73,50,62.435,9,5,15.884028236714048,2.4380263811977145,Average
63,54,10.204688107147188,7,21,11.834605563678755,2.3584041884254563,Good
65,100,28.966952544845686,3,21,4.1919062889835,1.7193996946809162,Good
100,94,6.447065130449289,3,9,16.457650295581615,2.4104019715971106,Good
72,70,62.435,1,15,20.894160822175934,4.0,Good
59,60,54.193396687800885,4,21,7.838981327006838,3.0719939894200046,Good
64,94,41.93235048757682,4,11,0.9550000000000001,2.2358084808285135,Good
95,48,38.516699402006736,1,10,0.9550000000000001,1.8273625978246675,Poor
87,78,61.002275807680846,7,6,7.862662140202836,1.3755,Excellent
85,100,57.86779471643277,9,0,12.164601337165553,1.9980300277314649,Average
69,74,56.88137482010375,5,12,9.124785678495433,3.541661660132656,Excellent
85,53,43.896506917268546,4,5,7.714281217666472,2.3897305117763987,Poor
62,79,28.97615385690669,6,2,18.26445981300921,1.8739459549789208,Average
69,59,49.64399630316667,5,15,17.378462150909233,1.980754133616366,Average
93,39,50.549633000059174,2,0,15.158839231329763,3.4351207792843916,Average
91,85,31.91225910324251,3,18,20.360598749874626,2.7255029314925134,Poor
55,94,28.93874468899048,4,15,7.941736863320918,2.195344922696879,Excellent
58,63,56.42350425541114,6,8,4.246321621849855,2.504943898604036,Good
76,61,62.435,5,11,9.071425961697784,4.0,Average
100,49,21.567567609330652,6,1,8.489866670709059,3.988780067118404,Good
45,66,30.565586259466404,1,17,0.9550000000000001,4.0,Good
80,57,41.93874122890246,7,13,8.875504738191157,1.3755,Average
48,47,44.450421276578865,5,13,22.79212322599294,2.657682801606331,Average
62,100,25.770725360475918,10,15,20.228767190470606,2.178268616342236,Good
67,80,62.435,4,6,17.904273935909618,3.332534277150238,Good
66,82,43.256217635525566,6,0,14.585659309479098,3.8335842061569423,Average
64,89,45.279547042168566,10,19,25.69319488623593,3.1214057985608488,Good
74,86,62.435,6,17,4.5363153169337345,1.9571699981092971,Excellent
64,61,27.127868230429726,5,7,5.340245110703528,2.1625134251719453,Average
46,76,33.80446420992398,2,15,22.956084436526112,3.4070466404502393,Average
89,64,12.238017541525693,10,21,13.70860257094661,3.5036723055876076,Good
89,79,32.25081933936266,2,21,7.816342419599061,2.941294063177415,Poor
90,77,7.876088527092406,6,6,18.129756705723878,2.9304552911294817,Poor
45,61,49.287135622170354,4,0,9.778604505163702,2.853090144692464,Good
80,40,43.21736632048287,5,0,6.4136743185057865,3.065733561143221,Average
87,73,30.312084796179242,1,9,6.179038024687556,3.4996789924450757,Excellent
54,65,33.58245087515388,9,21,16.18719284532068,3.416364091781458,Good
74,36,49.539237993089976,4,5,15.211304996916569,2.8273202384882206,Average
72,81,14.413862908271415,2,6,26.145,2.756785282901796,Excellent
100,91,39.22157214452195,9,6,11.02975091666017,2.7196421782445896,Average
100,100,48.392191067190865,4,7,10.885896357739371,2.0466456185557025,Poor
45,61,2.4451543736749315,6,11,25.615070849822338,2.0343152021562214,Good
100,58,48.12241291752503,8,0,21.786976605040223,3.332647000241222,Poor
57,45,4.4485532345260985,7,20,14.69764075016147,2.1121570364391804,Poor
93,74,33.264556040875696,1,10,0.9550000000000001,3.5948194590803517,Good
93,74,13.902976655711683,7,21,6.6301341869495145,2.75455828901161,Average
55,52,61.93935630178018,5,1,4.587524719333702,3.600317177081836,Average
84,66,14.019058566255342,4,21,13.783200985097842,3.422960797620556,Excellent
72,36,4.890523188656715,5,21,9.189413631398518,3.6229772311228725,Good
85,90,37.91051005908178,1,8,26.145,2.341822788966554,Good
79,53,27.78248807065477,6,8,0.9550000000000001,3.2014947097560253,Excellent
97,69,7.585835987732846,1,3,3.6832171139989303,3.5209720901717496,Average
76,38,45.17645880817324,4,4,15.538585318513698,1.3755,Average
71,57,2.2649999999999997,6,11,17.872671781122385,4.0,Average
95,63,16.256997808057665,8,11,0.9550000000000001,4.0,Poor
85,69,24.792240199832648,3,0,0.9550000000000001,3.724318568662319,Good
88,80,50.293782488812425,9,21,11.25308165840784,3.586999171033078,Poor
61,100,59.42559733097613,8,9,24.910226445372995,3.376154074132915,Average
54,86,55.8582616459151,4,12,26.145,2.490333881188823,Poor
63,91,32.60399956748634,2,6,9.980719211313748,2.6974315096898254,Good
62,100,2.2649999999999997,1,9,12.036908671986236,3.7409403233918654,Average
89,82,42.67780766365221,6,8,6.419237344369053,1.8593354766926016,Excellent
93,69,62.435,3,11,18.81513859553099,1.7743654018785613,Excellent
71,92,58.28370924275552,9,11,26.145,2.418574385530512,Good
100,93,44.012572165813744,3,18,24.06681620041863,3.4416973628216825,Average
100,84,13.419552849503695,2,13,13.231295179919424,1.9635149859111425,Good
79,38,25.716283111722518,6,17,6.405189785584497,2.5855174467543325,Good
58,51,62.435,3,11,13.544951883388345,2.7008250867495924,Average
100,64,9.212741441880354,5,13,25.11886429177065,1.8218008752573716,Poor
73,87,14.190862609545924,8,9,10.09860427944691,1.3755,Average
77,69,52.89179638523818,5,19,0.9550000000000001,1.8075809167492212,Good
68,94,27.459307779329343,5,14,10.440173395241267,3.0577608754767978,Good
57,98,13.562990479075545,6,10,11.123040193281547,3.27650557952322,Good
46,96,62.435,1,10,0.9550000000000001,3.2844874664134722,Good
86,96,43.977525120465685,6,10,15.432412022348068,3.3963661383082613,Excellent
59,47,28.373109157163316,6,11,17.742551676202236,2.196131033083231,Good
100,80,14.229119204405443,8,11,26.145,1.988109806968212,Good
53,56,62.435,7,6,2.2410016920506006,3.168631630606342,Excellent
50,36,34.98897269098355,5,17,19.635715676483585,2.598788355317228,Good
84,63,61.31139858673755,8,18,21.628362035798567,3.685271370547611,Average
100,99,51.986142409157964,4,21,17.857366386994673,3.1747646053487935,Average
75,80,25.79784420370205,6,6,4.9863088162081155,4.0,Good
85,100,25.945221635629025,4,17,4.4961884160271275,2.352339158389031,Average
45,73,62.21832684153668,7,0,14.295413064414426,3.8410881771494525,Average
61,100,62.435,4,18,14.236226869843021,4.0,Average
53,73,2.2649999999999997,10,0,8.758591113057918,2.8566055144843028,Good
45,70,45.62014110553268,10,3,24.367138766202704,3.28928823582338,Good
76,42,33.19753045616081,8,14,10.096627068806136,1.900790233608832,Average
45,94,16.311017300922277,10,6,0.9550000000000001,3.672625746656187,Good
49,59,40.28755896878825,1,5,11.586550269958591,3.900833421356684,Good
64,55,10.455617849109071,1,7,17.52558080278841,2.324258274430002,Good
58,98,26.805845701295027,4,17,16.359308577732442,3.3736301863909346,Good
82,95,20.65895245174455,5,3,16.294055667445186,3.076780853387521,Good
80,94,26.188674211295236,5,11,26.0734056374899,3.1839042354297247,Poor
91,62,34.1183342877132,1,8,4.075727511901409,3.592960669930201,Average
89,68,16.63975608024004,9,18,9.903051670999067,3.30831463315245,Average
96,68,62.435,10,18,26.145,2.669447020790889,Good
74,87,44.57417130270691,9,0,0.9550000000000001,3.6136221711985272,Good
80,100,62.435,8,20,13.02307252018915,3.884128658717996,Excellent
84,78,32.477991924099186,6,6,23.838307525936195,2.2662441621698566,Excellent
77,100,25.28152633429432,3,13,23.71262714680622,2.8026695529298142,Poor
66,89,62.435,5,3,19.04204811548846,1.3755,Good
68,64,24.73963404742814,10,14,19.25557540712078,3.3711427172714767,Good
58,88,32.140819187661194,4,21,4.697747325362862,3.992173542060436,Average
82,100,48.77241839177448,4,12,25.054698662980837,2.5545599224035587,Good
72,100,12.526765212089554,8,7,3.356706598065795,2.9339951446232635,Good
61,96,48.6103729325832,9,9,3.8596746266082462,2.5905868573437894,Good
61,70,46.241587331945354,3,0,16.746454713605836,2.4316189993001864,Good
51,65,58.94159240276368,4,21,9.318650317185707,3.029875811046978,Excellent
93,82,51.919695919949305,4,14,15.218735447178593,2.0428468177960983,Excellent
76,100,59.509093918792196,5,2,17.10813542882079,2.5759416579632592,Average
58,79,33.39734719654247,8,3,26.145,1.926016580811438,Good
90,79,19.470435228780207,3,11,17.133073630455577,3.3764628693820677,Excellent
63,71,62.435,8,19,8.260245705607263,3.036738340166066,Average
47,62,7.1768608863396715,5,2,19.18009613864637,2.385645968538979,Excellent
94,66,9.031611703825046,10,20,6.462338873782534,2.8404234544838185,Average
64,73,45.90428550410778,6,10,21.175717758668743,2.5900726451195824,Poor
66,100,62.435,5,3,14.020787065802034,3.915241480195318,Good
75,64,38.950956790244334,7,7,16.853287676391364,2.3761541513961757,Average
96,71,53.94248942431129,4,21,0.9550000000000001,3.421102289139437,Excellent
75,51,2.2649999999999997,1,0,0.9550000000000001,2.119597138309466,Excellent
51,85,26.193234175581495,4,5,0.9550000000000001,3.5951151874210545,Poor
85,99,2.2649999999999997,4,19,26.145,3.8117334465070867,Average
65,100,49.88997184217503,1,13,3.794394408288369,3.857569552729565,Average
100,74,6.796668607689178,5,5,19.650795525790038,4.0,Good
74,82,11.784494183593754,1,19,8.063156378100366,3.088406992910939,Average
45,66,44.95818222923971,4,20,11.451858256521724,4.0,Good
81,81,55.09997889175399,6,14,13.098744451633683,4.0,Average
100,76,32.498576597708414,5,6,26.145,1.7148031776461325,Poor
100,71,45.99767725978011,4,7,18.40448449178586,2.2186183229233047,Excellent
100,73,45.39812290658919,5,13,16.722498990222874,1.3755,Average
54,79,31.45331543273358,3,0,24.40981751811084,3.8348827922333455,Good
92,63,15.174602593216662,5,21,8.136608481377813,1.3755,Average
60,64,45.89990453689939,5,21,22.484285047805205,1.3755,Good
78,100,46.79234485577541,2,9,21.07577182105058,1.738749941705465,Good
50,100,51.99337865123243,6,14,20.979617808422425,1.3755,Poor
62,43,41.2191751480384,6,21,12.168705834728144,3.0687065251331718,Average
61,42,13.808393620598341,5,21,9.788318923052937,1.7512284787825905,Good
91,49,48.22242688178548,10,21,6.141330765652012,1.3755,Excellent
90,67,35.41609774249853,5,0,6.66953281332268,2.763753916972245,Good
79,89,26.504403751933168,4,8,5.743420736379777,2.8210339811704706,Average
48,82,29.986863083336083,4,15,16.569156751251505,1.3755,Good
68,73,22.662442774672797,2,7,11.550462270733577,2.1113488110355427,Good
60,81,51.89746605650311,7,21,17.113473992051063,2.731935743698076,Average
91,54,9.18709626550951,3,21,17.58973842862662,2.457909262481676,Excellent
97,64,17.048552343619747,3,4,4.539788027529189,2.4844588998474775,Average
95,69,29.354859554231105,4,10,4.286717653020149,3.9496101004281985,Excellent
60,36,62.435,2,5,11.547729657576156,4.0,Poor
45,44,54.960315082970524,1,9,6.939882087145963,2.5001757351350427,Excellent
45,45,5.063609542056252,4,9,6.052046760233629,1.5207511309517088,Poor
100,86,60.4601199962392,8,19,26.145,2.576615436730345,Poor
66,75,60.424446443662596,6,4,0.9550000000000001,2.993092697415054,Excellent
60,83,13.706412446936863,10,0,26.145,2.752678420819006,Good
100,36,2.2649999999999997,7,0,15.911688678559154,3.3974525190565528,Good
99,37,34.104576215871724,7,3,21.79196414825469,4.0,Excellent
75,84,56.22191101230273,10,6,20.79776498428321,1.3755,Excellent
68,36,62.435,5,13,18.67813922021336,2.3119968269229427,Excellent
72,96,19.319419870949677,5,2,26.145,4.0,Average
79,36,62.435,5,1,4.348709662893455,2.2974636022128165,Excellent
100,88,2.2649999999999997,10,3,12.157223958070619,3.571085675045091,Average
82,50,28.62768291545358,5,2,6.284481495159869,3.4170778331050897,Average
88,92,27.717547716582693,3,6,0.9550000000000001,4.0,Good
97,100,56.77570461884196,7,6,7.900134501902794,4.0,Average
52,36,59.47806702756067,3,17,26.145,3.1278601405745134,Good
89,85,53.10789038382683,7,3,12.0131323080357,1.3755,Good
68,36,10.43796950771284,6,8,26.145,2.124258474742281,Average
45,79,51.411948593410976,5,7,26.145,4.0,Good
45,65,44.865924017016894,7,18,26.145,1.4311037457665066,Poor
55,72,4.500911461064167,1,10,26.145,3.286860406948098,Average
84,50,2.2649999999999997,6,20,26.145,1.3755,Average
76,87,54.6587033740565,4,2,16.217701961583046,1.4922538732824877,Good
78,38,32.10735974156909,10,11,15.401136267496348,3.6657123216954925,Excellent
100,97,11.648173146236342,6,6,15.961969533351576,2.8393379458601284,Average
50,61,31.587631144426865,3,1,13.476357853305824,2.4388578888618886,Average
74,39,42.18141907645335,1,11,14.737818628018879,2.013603922482133,Average
80,100,33.907784614389435,9,21,19.81836608249577,1.3755,Average
60,68,6.708639109717815,4,4,9.547977066470377,3.477775977976448,Average
75,100,62.435,3,10,1.859468837355509,2.529455173522546,Excellent
45,96,54.033470799707885,6,0,16.541929569350742,1.3755,Excellent
100,52,29.23258449057709,7,0,7.633983822254914,2.833733028978358,Good
61,68,29.97836864505093,7,5,8.506977859844469,3.368860625293255,Poor
100,72,42.097113429425434,5,7,12.272113544731626,2.609544513913339,Good
74,100,14.52817937340145,6,8,10.337857705314187,2.9170559662510045,Good
94,79,41.41560588276066,6,9,22.835902534502626,2.8414412243305276,Good
73,73,10.80486710358467,6,0,12.069839995988607,2.1180555107712546,Good
74,65,34.13581635850654,6,6,23.2609442531611,2.8571076180549393,Good
63,68,13.807068290888282,8,15,15.212997774932292,3.5183782530524077,Excellent
76,98,14.741779744050142,5,0,12.729341563860945,3.8091484769383595,Average
80,70,62.435,3,8,14.80997568434318,3.5722857797519447,Poor
59,61,36.53815792667908,5,14,2.5845881863831117,2.148835924695543,Good
72,57,39.28153099053188,7,5,16.326558337209658,3.4222361200072275,Average
62,57,2.2649999999999997,1,14,20.636343522794174,3.256426318120243,Good
100,39,24.388946934225476,1,0,21.830854538207912,2.115225771112029,Average
72,53,43.98041586210112,8,19,2.0740688995503476,2.353527351487525,Good
100,100,39.03584994467923,10,14,0.9550000000000001,3.4644596351383328,Average
70,65,2.2649999999999997,1,12,8.949287208207672,4.0,Excellent
79,85,39.27655878565155,5,20,25.151544469114643,1.3755,Good
49,36,42.22803146922671,4,8,15.339135855183072,4.0,Good
66,82,59.20886896838092,4,6,6.9434698402749175,3.9349201325226373,Average
78,66,23.310905217085416,6,21,1.2243978727454348,2.9977785904750456,Good
100,59,2.2649999999999997,1,21,7.708317886217037,2.5706592340506713,Average
78,74,16.987738181615704,2,5,7.138624966516238,3.1835625662049005,Average
100,59,15.13091844891855,4,10,21.36512284377795,2.182370245270632,Excellent
